plat_id,ingredient_id,quantite,unite
2382,879,1,cuillerée à soupe
2382,142,2,baie
2383,244,1.5,livres
2383,166,1,bouquet
2383,280,1,coupé en dés
2383,15,0.25,tasse
2383,161,1,
2383,970,1,tasse
2383,96,1,
2383,348,2,tasses
2383,797,6,maïs
2384,2907,5,séché
2384,137,0.5,moyen
2384,2784,0.25,tasse
2384,140,0.25,tasse
2384,106,1.5,cuillères à soupe
2384,100,6,clous de girofle
2384,123,2,cuillères à café
2384,14,2,cuillères à café
2384,111,1,cuillère à café
2384,2679,1,bœuf
2384,954,0.75,tasse
2384,142,3,baie
2384,1117,1,cuillère à café
2385,325,16,onces
2385,2781,1,
2385,565,1,tasse
2385,1235,1,
2385,87,2,tasses
2385,304,2,tasses
2385,213,2,tasses
2385,485,0.25,tasse
2386,2908,6,moyen
2386,42,1,moyen
2386,85,1,cuillerée à soupe
2386,246,2,oreilles
2386,100,3,clous de girofle
2386,219,1.5,tasses
2386,2799,0.5,tasse
2386,2909,4,cuillères à soupe
2386,5,,sel
2387,15,6,cuillères à soupe
2387,14,1,cuillère à café
2387,3,2,tasses
2387,34,0.25,tasse
2387,93,1,grand
2387,2910,1,cuillère à café
2387,2911,0.5,livre
2387,93,1,grand
2387,31,1,cuillerée à soupe
2388,57,2,
2388,99,1,cuillerée à soupe
2388,92,2,
2388,100,2,clous de girofle
2388,14,1,cuillère à café
2388,17,0.5,cuillère à café
2388,143,,sol
2388,126,1,livre
2388,213,0.5,grillé
2388,177,2,cuillères à soupe
2388,822,1.5,cuillères à soupe
2388,1612,3,
2388,50,2,cuillères à café
2388,52,1,cuillerée à soupe
2388,4,1,tasse
2388,31,2,cuillères à café
2388,195,,sel
2389,99,2,cuillères à soupe
2389,592,4,
2389,123,1,cuillère à café
2389,19,1,cuillère à café
2389,5,,sel
2389,575,4,onces
2389,247,1,tasse
2390,455,2.5,tasses
2390,31,1,tasse
2390,1779,1,cuillère à café
2390,57,2,
2390,3,6,tasses
2390,32,1,cuillerée à soupe
2390,847,0.5,cuillerée à soupe
2390,14,0.5,cuillère à café
2390,122,0.25,tasse
2390,12,3,cuillères à soupe
2390,31,1,tasse
2391,244,1,livre
2391,15,1.25,tasses
2391,161,1,
2391,685,1,pot
2391,65,1,
2391,96,1,
2391,797,10,maïs
2391,575,4,tasses
2392,1131,1.5,livres
2392,100,2,clous de girofle
2392,42,1.5,tasses
2392,485,0.30000001192093,tasse
2392,15,1,tasse
2392,216,1,jalapeño
2392,14,1.5,cuillères à café
2392,101,4,
2392,134,1,cuillerée à soupe
2392,339,2,vert
2392,57,16,
2392,14,1,cuillère à café
2392,143,,sol
2392,219,1.5,tasses
2392,797,8,farine
2392,59,0.5,tasse
2393,134,1,cuillerée à soupe
2393,42,1,petit
2393,147,3,
2393,136,2,
2393,2912,2,quarts
2393,2913,1,cube
2393,585,1.6666667461395,livres
2393,454,1,pincer
2393,774,1,
2393,145,2,jalapeño
2394,314,2,tasses
2394,797,30,maïs
2394,42,0.25,tasse
2394,57,6,
2394,14,2,cuillères à café
2394,2807,1,
2394,15,0.5,tasse
2394,219,0.5,tasse
2395,2258,6,désossé
2395,46,2,
2395,101,2,
2395,180,2,
2395,266,1,
2395,625,1,
2395,1312,1,
2395,161,1,
2395,6,1,cuillerée à soupe
2395,59,1,cuillerée à soupe
2395,163,1,cuillerée à soupe
2395,485,1,cuillerée à soupe
2396,101,6,
2396,15,0.75,tasse
2396,42,0.25,
2396,100,1,clou de girofle
2396,99,3,cuillères à soupe
2396,42,0.5,
2396,216,1,serrano
2396,100,1,clou de girofle
2396,165,1,
2396,244,2,livres
2396,2914,1,
2396,147,3,
2396,136,3,moyen
2396,216,1,jalapeño
2396,947,2,cuillères à soupe
2396,123,0.5,cuillerée à soupe
2396,914,1,baie
2396,5,,sel
2397,244,1.25,livres
2397,77,1,
2397,14,1,cuillère à café
2397,385,1,cuillère à café
2397,1417,18,géant
2397,52,2,cuillères à soupe
2397,2769,1,tasse
2397,6,1,tasse
2397,219,1,tasse
2397,163,1.5,tasses
2397,59,1,tasse
2398,40,1,livre
2398,42,0.5,tasse
2398,495,1,
2398,573,2,
2398,2915,1,
2398,46,1,
2398,161,1,
2398,188,1,
2399,244,1,livre
2399,42,1,
2399,2916,2,
2399,6,1.5,tasses
2399,57,4,
2399,3,0.25,tasse
2399,4,1.5,tasses
2399,64,,sel
2400,567,1,courge butternut
2400,99,3,cuillères à soupe
2400,42,1,petit
2400,100,3,clous de girofle
2400,123,1,cuillère à café
2400,521,1,cuillère à café
2400,112,2,pincements
2400,180,2,
2400,6,12,onces
2400,2917,2,
2400,797,8,farine
2401,205,1,cuillerée à soupe
2401,42,1,moyen
2401,100,2,clous de girofle
2401,2918,3,links
2401,180,1,
2401,2919,1,
2401,266,1,
2401,140,1,
2401,339,1,moyen
2401,819,1,pincer
2402,2920,1,
2402,592,2,livres
2402,42,1,moyen
2402,406,1,grand
2402,383,1,grand
2402,685,0.75,tasse
2402,2921,2,
2402,112,0.25,cuillère à café
2402,797,16,farine
2402,2922,0.5,tasse
2402,101,0.5,tasse
2402,1314,0.25,tasse
2402,59,0.25,tasse
2403,592,5,
2403,164,2,
2403,247,1,pot
2403,797,24,farine
2403,99,0.25,tasse
2404,2923,6,oreilles
2404,15,1,tasse
2404,4,3,tasses
2404,31,1,tasse
2404,30,1,cuillère à café
2404,14,1,pincer
2404,53,3,cuillères à soupe
2405,973,1,tasse
2405,6,1,tasse
2405,187,3,tasses
2405,31,3,cuillères à soupe
2405,1541,1,
2406,1131,10,
2406,303,2,frais
2406,485,0.33333334326744,tasse
2406,100,3,clous de girofle
2406,5,,sel
2406,99,2,cuillères à soupe
2406,1411,0.75,livre
2406,42,0.5,rouge
2406,164,0.33333334326744,tasse
2406,221,2,cuillères à soupe
2406,163,1,
2406,2799,0.25,tasse
2407,1180,1,désossé
2407,687,2,
2407,42,1,
2407,253,1,cuillère à café
2408,241,2,
2408,247,1,tasse
2408,100,2,clous de girofle
2408,485,2,cuillères à soupe
2408,180,1,
2408,101,0.5,tasse
2408,797,7,farine
2408,2868,2,tasses
2408,247,1,tasse
2408,59,0.5,tasse
2409,308,1,
2409,15,3,tasses
2410,4,4,tasses
2410,31,2,tasses
2410,57,3,
2410,49,0.75,tasse
2410,52,2.5,cuillères à soupe
2410,286,1.5,tasses
2410,84,1,tasse
2410,3,2,cuillères à soupe
2410,32,1,cuillerée à soupe
2410,14,1,pincer
2411,797,8,maïs
2411,599,0.5,non pelé
2411,15,0.5,tasse
2411,134,2,cuillères à soupe
2411,100,1,clou de girofle
2411,42,0.25,
2411,217,2,tasses
2411,101,4,séché au soleil
2411,798,1,tasse
2411,600,0.25,tasse
2411,2799,0.25,tasse
2411,221,2,cuillères à soupe
2411,59,0.25,tasse
2412,247,3,tasses
2412,77,1,
2412,166,4,tiges
2412,6,2.5,tasses
2412,219,2.5,tasses
2412,797,12,farine
2413,134,1,cuillerée à soupe
2413,244,1,livre
2413,371,1,tasse
2413,385,1,cuillère à café
2413,14,0.5,cuillère à café
2413,123,0.5,cuillère à café
2413,15,2,tasses
2413,685,2,tasses
2413,420,1,tasse
2413,180,1,
2413,2800,1,tasse
2413,485,2,cuillères à soupe
2413,6,1,tasse
2414,99,3,cuillères à soupe
2414,40,1.5,livres
2414,161,1,
2414,521,1,cuillère à café
2414,111,1,cuillère à café
2414,2924,1,cuillère à café
2414,140,2,cuillères à soupe
2414,954,1,
2414,247,1,
2414,101,1,
2414,440,1,
2414,42,1,moyen
2414,339,1,vert
2414,490,3,moyen
2414,166,1,bouquet
2414,59,1,tasse
2414,6,1,tasse
2415,241,1,livre
2415,42,1,blanc
2415,485,0.5,bouquet
2415,280,1,frais
2415,100,3,clous de girofle
2415,1071,2,cuillères à soupe
2415,214,,eau
2415,195,,sel
2416,31,1,tasse
2416,57,4,
2416,308,1,
2416,4,0.75,tasse
2416,4,2,cuillères à soupe
2417,213,0.75,livre
2417,180,1,
2417,573,1,
2417,1312,1,
2417,123,1,cuillère à café
2417,385,0.5,cuillère à café
2417,14,0.5,cuillère à café
2417,100,0.5,cuillère à café
2417,575,1,tasse
2417,797,18,maïs
2417,144,,cuisson
2418,99,1,cuillerée à soupe
2418,42,1,tasse
2418,100,3,cuillères à soupe
2418,111,1,cuillère à café
2418,123,1,cuillère à café
2418,12,0.25,cuillère à café
2418,3,3,cuillères à soupe
2418,385,5,cuillères à soupe
2418,46,4.5,tasses
2418,766,0.5,carré
2419,134,1,cuillère à café
2419,42,1,
2419,625,2,
2419,15,1.5,tasses
2419,551,0.5,tasse
2419,161,1,enveloppe
2419,180,2,
2419,797,24,maïs
2420,134,2,cuillères à soupe
2420,42,1,
2420,339,1,vert
2420,490,2,moyen
2420,1430,1,serrano
2420,2800,1,oreille
2420,217,0.5,livre
2420,100,2,clous de girofle
2420,17,1,cuillère à café
2420,14,1,cuillère à café
2420,123,0.5,cuillère à café
2420,59,1,tasse
2420,2774,0.75,tasse
2420,485,0.25,tasse
2420,797,15,maïs
2420,798,1,
2421,52,2,cuillères à soupe
2421,1646,1,cuillerée à soupe
2421,341,2,moyen
2421,100,2,clous de girofle
2421,2184,1,cuillerée à soupe
2421,101,1,
2421,832,1,tasse
2421,2925,0.25,tasse
2421,485,0.25,tasse
2421,27,1,cuillerée à soupe
2421,112,1,cuillère à café
2421,14,1,pincer
2421,53,1,cuillère à café
2421,585,1,livre
2421,2166,2,tasses
2422,34,0.25,tasse
2422,4,0.5,tasse
2422,14,1,pincer
2422,3,0.5,tasse
2422,57,2,grand
2422,31,0.25,tasse
2422,12,0.5,cuillère à café
2423,250,12,Yukon
2423,134,1,cuillerée à soupe
2423,42,1,
2423,145,6,Chili
2423,77,1,livre
2423,1720,1,livre
2423,99,0.25,tasse
2423,14,2,cuillères à café
2423,100,1,clou de girofle
2423,22,0.5,cuillère à café
2423,310,0.33333334326744,tasse
2423,471,8,feuilles
2423,2926,4,grand
2423,1586,8,noir
2424,861,1,tasse
2424,137,0.5,tasse
2424,134,2,cuillères à soupe
2424,161,1,cuillerée à soupe
2424,2927,0.5,tasse
2424,2928,4,grand
2424,1113,1,tasse
2424,247,0.25,tasse
2425,2929,1,jupe
2425,14,1,cuillère à café
2425,22,1,cuillère à café
2425,844,0.5,cuillère à café
2425,99,1,cuillerée à soupe
2425,276,2,cuillères à soupe
2425,42,1,jaune
2425,14,1,cuillère à café
2425,111,0.5,cuillère à café
2425,241,2,
2425,2930,1.5,tasses
2425,2931,1,sac
2425,6,12,onces
2425,219,12,onces
2425,165,2,mûr
2425,281,0.5,tasse
2425,216,1,jalapeño
2425,59,0.5,tasse
2425,485,0.5,tasse
2426,241,8,onces
2426,134,2,cuillères à soupe
2426,14,1.5,cuillères à café
2426,2932,16,tranches
2426,2933,1,tasse
2426,384,0.33333334326744,tasse
2427,99,0.25,tasse
2427,2934,0.25,tasse
2427,187,2,cuillères à soupe
2427,15,1.5,tasses
2427,625,1,
2427,123,0.25,cuillère à café
2427,19,0.25,cuillère à café
2427,519,0.25,cuillère à café
2427,195,,sel
2428,1779,2,cuillères à soupe
2428,561,3,cuillères à soupe
2428,52,1.25,tasses
2428,31,0.75,tasse
2428,30,1.5,cuillères à café
2428,93,1,
2428,3,2.5,tasses
2428,14,0.5,cuillère à café
2428,32,1,cuillère à café
2428,175,1.5,cuillères à café
2429,134,0.33333334326744,tasse
2429,485,0.33333334326744,tasse
2429,100,4,clous de girofle
2429,774,1,petit
2429,1998,1,cuillère à café
2429,112,0.125,cuillère à café
2429,585,1,livre
2429,897,3,tranches
2429,197,1,aromatisé au beurre
2430,320,1,
2430,134,2,cuillères à soupe
2430,42,1,
2430,339,1,rouge
2430,100,2,clous de girofle
2430,696,2,cuit
2430,1218,2,
2430,2781,0.66666668653488,tasse
2430,1312,1,
2430,385,2,cuillères à café
2430,123,1,cuillère à café
2430,14,0.5,cuillère à café
2430,1584,2,tasses
2430,59,1,tasse
2431,147,4,roux
2431,57,3,grand
2431,741,1,
2431,269,0.5,tasse
2431,2935,5,cuillères à soupe
2431,68,0.5,cuillerée à soupe
2431,22,0.5,cuillère à café
2431,355,0.5,cuillère à café
2431,652,0.5,cuillère à café
2431,195,,sel
2432,2936,,maïs
2432,1338,5,grand
2432,31,2.5,tasses
2432,1071,2,tasses
2432,1479,2,glace
2432,2937,3.25,livres
2432,32,2,cuillères à soupe
2432,4,1,tasse
2432,2410,1,tasse
2432,177,0.66666668653488,tasse
2432,864,0.33333334326744,tasse
2433,15,1.25,tasses
2433,2938,1,
2433,134,2,cuillères à soupe
2433,266,1,
2433,180,1,
2433,27,2,cuillères à café
2433,123,1,cuillère à café
2434,126,1,livre
2434,134,2,cuillères à café
2434,42,1,doux
2434,383,1,petit
2434,216,1,jalapeño
2434,100,2,clous de girofle
2434,101,2,
2434,2939,2,
2434,15,2,tasses
2434,140,3,cuillères à soupe
2434,385,2,cuillères à soupe
2434,594,1,cuillerée à soupe
2434,13,2,cuillères à café
2434,123,2,cuillères à café
2434,117,0.5,cuillère à café
2434,158,0.25,cuillère à café
2435,52,3,cuillères à soupe
2435,2940,1,tasse
2435,339,1,vert
2435,42,1,
2435,126,1,livre
2435,625,2,
2435,872,1,
2436,1056,1,
2436,269,5,cuillères à soupe
2436,247,4,cuillères à soupe
2436,99,6,cuillères à soupe
2436,797,4,maïs
2436,165,1,grand
2436,217,0.5,tasse
2436,42,0.5,tasse
2436,6,4,cuillères à soupe
2436,576,1,
2437,99,2,cuillères à soupe
2437,923,2,grand
2437,5,,sel
2437,126,0.5,livre
2437,180,1,
2437,687,2,cuillères à soupe
2437,15,2,cuillères à soupe
2437,6,8,onces
2437,471,0.25,tasse
2437,165,1,petit
2437,59,0.25,tasse
2437,1314,0.25,tasse
2438,52,2,cuillères à soupe
2438,134,2,cuillères à soupe
2438,42,0.5,tasse
2438,14,0.5,cuillère à café
2438,3,3,cuillères à soupe
2438,820,2,cuillères à soupe
2438,123,2,cuillères à café
2438,819,0.5,cuillère à café
2438,22,0.5,cuillère à café
2438,111,0.25,cuillère à café
2438,112,1,pincer
2438,12,1,pincer
2438,100,3,clous de girofle
2438,140,2,cuillères à soupe
2438,46,2.5,tasses
2438,797,3,maïs
2438,99,0.5,cuillère à café
2438,213,0.66666668653488,tasse
2438,403,0.66666668653488,tasse
2438,485,0.33333334326744,tasse
2438,166,0.33333334326744,tasse
2439,99,2,cuillères à soupe
2439,2941,1,
2439,15,1.5,tasses
2439,625,1,
2439,385,1,cuillerée à soupe
2439,123,0.5,cuillère à café
2439,500,0.5,cuillère à café
2440,47,1,
2440,162,1,
2440,2931,8,onces
2440,403,1.5,tasses
2440,166,0.25,tasse
2440,59,0.5,tasse
2441,101,1,tasse
2441,371,1,moyen
2441,225,1,tasse
2441,485,1,cuillerée à soupe
2441,27,1,cuillerée à soupe
2441,14,0.5,cuillère à café
2441,31,0.5,cuillère à café
2441,592,1,livre
2441,774,1,
2441,797,8,
2441,471,1,tasse
2441,775,8,tirets
2442,2942,1,livre
2442,1140,0.5,tasse
2442,3,0.25,tasse
2442,134,2,cuillères à soupe
2442,42,1,
2442,339,1,vert
2442,247,1,pot
2442,797,8,farine
2442,6,8,onces
2443,134,3,cuillères à soupe
2443,2943,1,livre
2443,92,2,
2443,100,4,clous de girofle
2443,385,2,cuillères à soupe
2443,123,1,cuillère à café
2443,521,1,cuillère à café
2443,112,1,cuillère à café
2443,142,2,baie
2443,1872,3.5,tasses
2443,798,0.5,
2443,440,1,
2443,140,3,onces
2443,241,2,
2444,15,2,tasses
2444,12,1,cuillerée à soupe
2444,2944,1,mexicain
2444,15,0.5,tasse
2444,53,2,cuillères à soupe
2444,310,0.5,
2444,31,0.5,tasse
2445,524,4,bolillo
2445,52,3,cuillères à soupe
2445,162,1,
2445,2945,1,
2445,2946,,mexicain
2446,567,1,spaghetti
2446,134,1,cuillerée à soupe
2446,1094,2,petit
2446,42,1,
2446,100,2,clous de girofle
2446,1264,1,livre
2446,180,1,
2446,772,0.25,tasse
2446,625,1,
2446,265,1,cube
2446,385,1,cuillerée à soupe
2446,19,1,cuillerée à soupe
2446,253,1,cuillère à café
2446,123,0.5,cuillère à café
2446,158,0.5,cuillère à café
2447,134,2,cuillères à soupe
2447,126,1,livre
2447,215,0.5,livre
2447,42,1,grand
2447,406,0.5,tasse
2447,100,2,clous de girofle
2447,123,1,cuillerée à soupe
2447,385,2,cuillères à café
2447,111,1,cuillère à café
2447,17,1,cuillère à café
2447,112,0.25,cuillère à café
2447,12,0.25,cuillère à café
2447,1900,1.5,tasses
2447,1872,0.75,tasse
2447,31,1,cuillerée à soupe
2447,177,0.5,tasse
2447,1261,0.25,tasse
2447,106,2,cuillères à soupe
2447,1077,1,cuillerée à soupe
2447,9,0.33333331346512,tasse
2447,27,1,cuillerée à soupe
2448,2826,1,
2448,15,2,tasses
2448,2732,2,tasses
2448,100,3,clous de girofle
2448,385,1,cuillerée à soupe
2448,117,2,cuillères à café
2448,819,1,cuillère à café
2448,123,1,cuillère à café
2448,2208,1,désossé
2448,91,3,tasses
2448,353,2,moyen
2448,724,8,arménien
2448,2947,2,de
2448,100,4,clous de girofle
2448,123,1.5,cuillères à café
2448,117,1.5,cuillères à café
2448,18,0.5,cuillère à café
2448,2948,4,tasses
2448,117,2.5,cuillères à café
2448,32,1,cuillère à café
2448,1071,1,tasse
2448,15,2,tasses
2449,2208,1,désossé
2449,5,,sel
2449,2631,1,cuillerée à soupe
2450,2872,2,livres
2450,2949,1,grand
2450,781,3,
2450,134,0.25,tasse
2450,100,6,clous de girofle
2450,117,1,cuillerée à soupe
2450,123,1.5,cuillères à café
2450,22,1,cuillère à café
2450,111,0.5,cuillère à café
2450,112,0.5,cuillère à café
2450,42,0.5,
2450,485,0.5,tasse
2450,2950,1,cuillère à café
2450,2951,,citron vert
2451,134,2,cuillères à soupe
2451,123,1,cuillère à café
2451,485,2,cuillères à soupe
2451,774,1,
2451,5,,sel
2451,47,2,
2451,490,1,petit
2451,42,1,
2451,339,1,rouge
2451,101,10,cerise
2452,520,2,livres
2452,42,1,
2452,100,2,clous de girofle
2452,14,0.5,cuillère à café
2452,111,1,cuillère à café
2452,123,1,cuillère à café
2452,142,2,baie
2452,3,1.5,tasses
2452,2824,0.75,tasse
2452,32,1,cuillère à café
2452,14,0.25,cuillère à café
2452,1071,0.5,tasse
2452,93,1,
2452,4,0.5,tasse
2452,2952,1,tasse
2453,193,1.25,livres
2453,42,1,grand
2453,100,1,clou de girofle
2453,724,4,séché
2453,15,2,tasses
2453,14,1.5,cuillères à café
2453,2826,1,
2453,1071,0.66666668653488,tasse
2453,954,1,
2453,2824,2,tasses
2453,32,1,cuillère à café
2453,14,0.5,cuillère à café
2453,59,1,tasse
2454,1616,2,os
2454,46,2,tasses
2454,42,0.5,blanc
2454,14,2,cuillères à café
2454,100,2,clous de girofle
2454,1131,1,livre
2454,145,5,serrano
2454,14,1,pincer
2454,99,0.25,tasse
2454,797,12,maïs
2454,1162,1,tasse
2454,42,0.5,blanc
2454,485,1,bouquet
2455,339,1,rouge
2455,339,1,vert
2455,42,1,grand
2455,280,1,grand
2455,2921,2.5,cuillères à café
2455,134,1,cuillère à café
2455,585,12,onces
2455,27,1,cuillerée à soupe
2455,1219,8,format fajita
2456,213,1,entier
2456,2953,1,
2456,339,1,vert
2456,42,1,grand
2456,724,3,jalapeño
2456,161,2,paquets
2456,360,2,cuillères à soupe
2456,1219,1,
2457,126,1,livre
2457,2954,1,livre
2457,42,1,moyen
2457,161,0.5,
2457,695,1,
2457,625,0.5,
2457,2955,1,
2458,162,1,
2458,19,1,cuillère à café
2458,18,1,cuillère à café
2458,123,1,cuillère à café
2458,2956,1,sac
2458,1584,8,onces
2458,303,1,
2459,697,1,
2459,145,2,poblano
2459,2957,1.5,tasses
2459,15,0.25,tasse
2459,485,3,cuillères à soupe
2459,2143,2,cubes
2459,175,2,ail
2459,22,1.5,cuillères à café
2459,49,2,cuillères à soupe
2459,221,1,cuillerée à soupe
2460,1219,1,
2460,31,1,cuillerée à soupe
2460,12,,sol
2460,52,0.5,tasse
2460,77,2,
2460,10,0.5,tasse
2460,31,0.5,tasse
2460,30,1,cuillère à café
2460,2958,1,
2461,2959,1,bœuf
2461,14,1,cuillère à café
2461,99,2,cuillères à soupe
2461,42,1,grand
2461,1028,1,petit
2461,44,2,tiges
2461,136,2,grand
2461,140,1,
2461,161,2,paquets
2461,5,,sel
2462,607,1,grand
2462,136,4,petit
2462,1748,3,grand
2462,281,1,petit
2462,485,8,brins
2462,781,1.5,
2462,195,,sel
2463,533,2,cuillères à soupe
2463,567,0.5,jaune
2463,339,0.5,vert
2463,42,0.5,jaune
2463,303,0.5,tasse
2463,2210,1,
2463,109,3,cuillères à soupe
2463,19,1,cuillerée à soupe
2463,797,5,farine
2463,2960,2,cuillères à soupe
2464,697,1,livre
2464,134,2,cuillères à soupe
2464,100,2,clous de girofle
2464,137,1,petit
2464,47,3,
2464,906,1,
2464,573,1,
2464,1584,0.5,tasse
2465,2859,0.5,
2465,247,1,tasse
2465,2961,1,précuit
2465,2962,2,tasses
2465,166,3,moyen
2465,539,0.25,tasse
2465,2963,0.25,tasse
2465,2964,1,tasse
2466,977,,olive
2466,134,1,cuillerée à soupe
2466,101,1.5,tasses
2466,42,0.5,tasse
2466,100,5,clous de girofle
2466,145,3,jalapeño
2466,46,0.33333334326744,tasse
2466,2769,0.25,tasse
2466,3,2,cuillères à soupe
2466,123,2,cuillères à café
2466,111,2,cuillères à café
2466,385,2,cuillères à café
2466,14,0.5,cuillère à café
2466,797,24,maïs
2466,87,3,tasses
2466,471,1,tasse
2466,59,0.5,tasse
2466,1314,0.5,tasse
2467,126,2,livres
2467,42,1,
2467,2965,1,
2467,1386,1.5,tasses
2467,147,3,grand
2467,1235,1,
2467,993,1,
2467,1900,1,
2467,15,3,tasses
2468,134,1,cuillerée à soupe
2468,42,1,petit
2468,339,0.5,rouge
2468,126,1,livre
2468,100,1,cuillère à café
2468,385,1,cuillère à café
2468,112,0.25,cuillère à café
2468,5,,sel
2468,1386,0.5,tasse
2468,575,1,tasse
2468,247,1,tasse
2468,84,1,tasse
2468,14,0.75,cuillère à café
2468,186,0.5,cuillère à café
2468,4,1,tasse
2468,57,2,
2469,47,2,
2469,2778,1,tasse
2470,308,1,
2470,34,7,cuillères à soupe
2470,31,7,cuillères à soupe
2470,93,1,grand
2470,3,7,cuillères à soupe
2471,15,1,tasse
2471,47,1,livre
2471,99,3.5,tasses
2471,101,1,tasse
2471,166,0.5,tasse
2471,46,6,cuillères à soupe
2471,3,2,cuillères à café
2471,100,1,cuillère à café
2471,123,0.5,cuillère à café
2471,111,0.5,cuillère à café
2471,385,0.5,cuillère à café
2471,14,0.5,cuillère à café
2471,797,12,maïs
2471,2016,12,en bois
2471,471,1,tasse
2471,1314,0.25,tasse
2472,2966,2,séché
2472,2967,2,séché
2472,2968,2,séché
2472,2969,1,séché
2472,2970,1,séché
2472,353,3,grand
2472,99,0.75,tasse
2472,281,1,grand
2472,100,5,clous de girofle
2472,175,4,entier
2472,866,0.5,cuillère à café
2472,340,0.25,cuillère à café
2472,1177,0.33333334326744,tasse
2472,2971,0.33333334326744,tasse
2472,864,0.33333334326744,tasse
2472,797,2,maïs
2472,2944,0.75,mexicain
2472,14,1,cuillère à café
2472,557,0.5,cuillère à café
2472,123,0.5,cuillère à café
2472,2861,0.5,cuillère à café
2472,2972,1.25,tasses
2472,1009,1,cannelle
2472,2973,2,livres
2473,134,1,cuillerée à soupe
2473,42,0.5,tasse
2473,100,4,cuillères à café
2473,111,1,cuillère à café
2473,385,3.5,cuillères à café
2473,50,1,cuillère à café
2473,14,0.25,cuillère à café
2473,22,0.25,cuillère à café
2473,123,1,cuillère à café
2473,485,1,cuillère à café
2473,247,0.5,tasse
2473,625,1,
2473,140,1,
2473,46,2,tasses
2473,126,1,livre
2473,42,0.75,tasse
2473,100,1,cuillerée à soupe
2473,385,0.5,cuillère à café
2473,123,0.5,cuillère à café
2473,2781,0.5,tasse
2473,954,0.5,tasse
2473,2848,0.5,tasse
2473,144,,cuisson
2473,797,8,farine
2473,2848,2,tasses
2473,485,0.5,tasse
2474,144,,cuisson
2474,19,0.5,cuillère à café
2474,22,0.25,cuillère à café
2474,112,0.25,cuillère à café
2474,123,0.25,cuillère à café
2474,20,0.25,cuillère à café
2474,111,0.25,cuillère à café
2474,126,1,livre
2474,180,1,
2474,15,0.66666668653488,tasse
2474,161,0.33333334326744,tasse
2474,52,1,cuillerée à soupe
2474,166,0.5,tasse
2474,1869,1,
2474,2974,0.5,tasse
2474,440,1,
2474,2860,0.5,tasse
2474,4,0.25,tasse
2474,1219,7,grand
2475,126,1.5,livres
2475,42,0.5,tasse
2475,44,3,tiges
2475,2975,1,
2475,2125,1,
2475,2769,0.25,tasse
2475,246,1,
2475,826,1,
2475,6,0.25,tasse
2476,99,1,cuillère à café
2476,31,0.5,tasse
2476,77,0.5,tasse
2476,49,2,cuillères à soupe
2476,30,0.75,cuillère à café
2476,14,1,pincer
2476,57,3,grand
2476,4,1,tasse
2476,31,0.5,tasse
2476,201,0.5,tasse
2476,52,2,cuillères à soupe
2477,724,3,ancho
2477,249,1,tasse
2477,1289,15,entier
2477,227,1,morceau
2477,175,2,ail
2477,175,3,entier
2477,20,1,pincer
2477,123,1,pincer
2477,51,1,pincer
2477,2976,4.5,livres
2477,1748,2,livres
2477,15,2,tasses
2477,1289,3,entier
2477,175,2,ail
2477,175,2,entier
2477,20,1,pincer
2477,51,1,pincer
2477,123,1,pincer
2477,195,,sel
2477,2977,30,piments
2477,249,0.25,tasse
2477,1289,10,entier
2477,100,1,clou de girofle
2477,92,2,blanc
2478,2978,4,livres
2478,100,4,clous de girofle
2478,2826,3,
2478,1334,4,séché
2478,99,2,cuillères à soupe
2478,3,2,cuillères à soupe
2478,954,1,tasse
2478,100,2,clous de girofle
2478,111,2,cuillères à café
2478,764,1,cuillère à café
2478,123,1,cuillère à café
2478,158,1,cuillère à café
2478,249,1,cuillère à café
2478,195,,sel
2478,1071,3,tasses
2478,14,1,cuillerée à soupe
2478,2824,9,tasses
2479,47,2,grand
2479,2979,1,tasse
2479,42,0.5,
2479,384,2,cuillères à soupe
2479,1219,6,grand
2479,6,1,tasse
2479,164,0.5,tasse
2479,165,1,grand
2480,47,2,grand
2480,2979,1,tasse
2480,42,0.5,
2480,384,2,cuillères à soupe
2480,1219,6,grand
2480,6,1,tasse
2480,164,0.5,tasse
2480,165,1,grand
2481,101,3,vert
2481,2980,2,frais
2481,2981,1,grand
2481,42,1,moyen
2481,27,0.25,tasse
2481,64,,sel
2481,485,0.5,tasse
2482,1131,1,livre
2482,52,2,cuillères à soupe
2482,42,1,
2482,2982,1,
2482,20,1,cuillère à café
2482,38,1,cuillère à café
2482,4,4,tasses
2482,35,4,brins
2482,2800,6,oreilles
2482,806,2,grillé
2482,485,2,cuillères à soupe
2483,575,1,livre
2483,57,8,
2483,606,1,
2483,1281,1,tasse
2483,4,1,tasse
2483,2,0.5,tasse
2483,1235,1,
2484,126,8,onces
2484,2,4,cuillères à soupe
2484,797,8,maïs
2484,57,3,
2484,2983,0.75,tasse
2484,164,0.5,tasse
2484,166,0.25,tasse
2484,59,0.5,tasse
2484,6,0.5,tasse
2485,163,1,
2485,162,1,
2485,47,2,cuit
2485,2984,1,tasse
2485,6,12,onces
2486,40,1,livre
2486,1235,1,
2486,161,2,cuillères à café
2486,77,4,onces
2486,247,0.5,tasse
2486,92,2,vert
2486,14,1,pincer
2486,219,3,onces
2486,145,4,poblano
2487,244,2,livres
2487,42,1,grand
2487,500,0.125,cuillère à café
2487,797,12,farine
2487,99,2,cuillères à café
2487,2985,8,onces
2487,798,2,
